purchase_time,event_name,ticket_tier,tickets_bought,face_value,service_fee,total_charge,buyer_location,is_reseller
2023-10-02 18:58:00,Rock Fest '24,VIP,6,150,42.48,276.89,International,False
2023-10-02 18:59:00,Symphony Orchestra,Balcony,7,50,25.48,642.99,Out of State,False
2023-10-02 19:00:00,Comedy Night,General Admin,1,50,21.71,492.22,Out of State,False
2023-10-02 19:01:00,Rock Fest '24,Early Bird,7,25,30.2,1436.99,Out of State,False
2023-10-02 19:02:00,Symphony Orchestra,General Admin,6,150,27.21,1535.28,Out of State,False
2023-10-02 19:03:00,Comedy Night,Early Bird,2,25,41.76,1012.6,International,False
2023-10-02 19:04:00,Tech Expo,General Admin,7,300,19.19,2395.78,International,False
2023-10-02 19:05:00,Symphony Orchestra,VIP,3,150,33.77,267.09,Out of State,False
2023-10-02 19:06:00,Symphony Orchestra,VIP,1,300,25.88,616.45,Out of State,False
2023-10-02 19:07:00,Rock Fest '24,General Admin,4,300,43.75,1169.32,Out of State,False
2023-10-02 19:08:00,Tech Expo,General Admin,5,25,28.5,1210.61,Out of State,False
2023-10-02 19:09:00,Tech Expo,Balcony,3,25,14.67,469.79,International,False
2023-10-02 19:10:00,Tech Expo,VIP,3,25,17.06,349.76,Out of State,False
2023-10-02 19:11:00,Comedy Night,Balcony,6,150,13.96,562.52,Out of State,False
2023-10-02 19:12:00,Rock Fest '24,Balcony,3,25,32.27,1060.53,Out of State,False
2023-10-02 19:13:00,Comedy Night,VIP,6,50,17.95,598.34,Local,False
2023-10-02 19:14:00,Tech Expo,Balcony,7,300,26.89,1299.94,International,False
2023-10-02 19:15:00,Tech Expo,General Admin,6,25,21.42,1254.84,Out of State,False
2023-10-02 19:16:00,Rock Fest '24,General Admin,5,150,43.29,1419.13,Out of State,False
2023-10-02 19:17:00,Symphony Orchestra,Balcony,5,300,42.37,1829.92,Local,False
2023-10-02 19:18:00,Rock Fest '24,General Admin,2,150,43.72,1680.23,Local,False
2023-10-02 19:19:00,Rock Fest '24,VIP,5,25,27.04,1132.08,International,False
2023-10-02 19:20:00,Rock Fest '24,Balcony,4,50,12.34,1982.04,International,False
2023-10-02 19:21:00,Tech Expo,Early Bird,2,25,9.62,1047.27,International,False
2023-10-02 19:22:00,Symphony Orchestra,General Admin,4,50,40.66,2057.93,Local,False
2023-10-02 19:23:00,Tech Expo,Balcony,3,25,17.42,959.77,Out of State,False
2023-10-02 19:24:00,Comedy Night,Balcony,6,50,13.99,2421.24,International,False
2023-10-02 19:25:00,Tech Expo,General Admin,1,300,42.98,2297.16,Out of State,False
2023-10-02 19:26:00,Rock Fest '24,Balcony,4,25,23.02,1653.09,International,True
2023-10-02 19:27:00,Rock Fest '24,Balcony,6,150,37.76,1207.28,Out of State,True
2023-10-02 19:28:00,Comedy Night,Early Bird,1,150,44.69,1201.43,Out of State,False
2023-10-02 19:29:00,Tech Expo,Early Bird,6,150,23.63,50.13,International,False
2023-10-02 19:30:00,Tech Expo,Early Bird,3,50,10.69,2390.62,Local,False
2023-10-02 19:31:00,Symphony Orchestra,Balcony,7,25,41.07,165.15,International,False
2023-10-02 19:32:00,Symphony Orchestra,VIP,7,300,42.13,2221.15,Out of State,False
2023-10-02 19:33:00,Symphony Orchestra,VIP,7,150,7.48,2310.26,Out of State,False
2023-10-02 19:34:00,Tech Expo,Balcony,7,300,30.05,575.3,Local,False
2023-10-02 19:35:00,Tech Expo,Balcony,4,25,36.54,2039.34,Local,False
2023-10-02 19:36:00,Tech Expo,Balcony,4,25,42.13,1402.62,Local,False
2023-10-02 19:37:00,Tech Expo,General Admin,7,50,15.83,190.79,Local,False
2023-10-02 19:38:00,Rock Fest '24,Early Bird,1,25,39.71,1803.04,International,False
2023-10-02 19:39:00,Tech Expo,Early Bird,5,50,32.61,1089.67,Local,False
2023-10-02 19:40:00,Tech Expo,Early Bird,1,300,25.09,1128.75,Local,False
2023-10-02 19:41:00,Comedy Night,Balcony,3,50,26.91,245.1,Out of State,False
2023-10-02 19:42:00,Symphony Orchestra,VIP,4,25,37.86,1721.02,International,False
2023-10-02 19:43:00,Comedy Night,VIP,2,150,14.2,358.18,International,False
2023-10-02 19:44:00,Symphony Orchestra,VIP,2,300,42.94,2331.32,International,False
2023-10-02 19:45:00,Comedy Night,Balcony,3,150,44.95,1395.26,Out of State,False
2023-10-02 19:46:00,Rock Fest '24,Early Bird,3,300,10.67,1695.88,Out of State,False
2023-10-02 19:47:00,Symphony Orchestra,General Admin,4,300,36.08,155.79,Out of State,False
2023-10-02 19:48:00,Symphony Orchestra,Balcony,7,50,22.03,455.83,Out of State,False
2023-10-02 19:49:00,Comedy Night,General Admin,3,50,41.9,1049.51,Local,False
2023-10-02 19:50:00,Tech Expo,General Admin,4,150,11.96,496.45,Local,False
2023-10-02 19:51:00,Comedy Night,General Admin,3,25,44.87,442.63,International,True
2023-10-02 19:52:00,Rock Fest '24,Balcony,1,150,29.38,2476.73,Local,False
2023-10-02 19:53:00,Tech Expo,Balcony,2,300,26.29,2361.18,Out of State,False
2023-10-02 19:54:00,Tech Expo,Balcony,7,300,38.65,1803.69,Local,False
2023-10-02 19:55:00,Rock Fest '24,Early Bird,6,50,21.96,1511.74,Out of State,False
2023-10-02 19:56:00,Rock Fest '24,Balcony,3,300,23.47,2372.07,Out of State,False
2023-10-02 19:57:00,Symphony Orchestra,Balcony,6,150,26.76,2056.43,International,False
2023-10-02 19:58:00,Tech Expo,VIP,3,150,20.53,1315.33,Out of State,False
2023-10-02 19:59:00,Comedy Night,Early Bird,6,25,5.53,90.99,Out of State,False
2023-10-02 20:00:00,Rock Fest '24,General Admin,5,25,34.51,2252.51,Local,False
2023-10-02 20:01:00,Rock Fest '24,Balcony,6,25,24.12,2265.88,Out of State,False
2023-10-02 20:02:00,Rock Fest '24,Balcony,1,50,38.95,1063.39,Local,False
2023-10-02 20:03:00,Comedy Night,Balcony,3,50,27.44,1479.52,International,False
2023-10-02 20:04:00,Tech Expo,VIP,7,300,41.7,1846.85,International,False
2023-10-02 20:05:00,Symphony Orchestra,VIP,4,50,36.66,993.25,Out of State,False
2023-10-02 20:06:00,Symphony Orchestra,VIP,2,150,44.16,1069.74,Out of State,False
2023-10-02 20:07:00,Rock Fest '24,Balcony,1,150,31.06,417.66,Out of State,False
2023-10-02 20:08:00,Comedy Night,VIP,6,300,16.5,321.08,Out of State,False
2023-10-02 20:09:00,Tech Expo,Early Bird,7,25,16.74,2332.88,International,True
2023-10-02 20:10:00,Comedy Night,General Admin,2,25,8.22,1348.61,Local,False
2023-10-02 20:11:00,Comedy Night,VIP,3,150,5.71,659.42,International,False
2023-10-02 20:12:00,Tech Expo,VIP,6,25,24.08,1295.9,Out of State,False
2023-10-02 20:13:00,Comedy Night,Early Bird,1,300,7.87,150.19,International,False
2023-10-02 20:14:00,Symphony Orchestra,VIP,6,50,30.51,294.8,International,False
2023-10-02 20:15:00,Symphony Orchestra,Balcony,6,300,15.17,1451.3,Out of State,False
2023-10-02 20:16:00,Symphony Orchestra,Early Bird,7,25,16.27,989.27,Local,False
2023-10-02 20:17:00,Symphony Orchestra,VIP,5,50,27.66,2462.88,Local,False
2023-10-02 20:18:00,Comedy Night,VIP,7,50,23.87,787.69,International,False
2023-10-02 20:19:00,Tech Expo,VIP,3,25,20.32,648.68,Out of State,False
2023-10-02 20:20:00,Symphony Orchestra,VIP,4,25,15.19,1145.34,Out of State,False
2023-10-02 20:21:00,Tech Expo,Early Bird,3,150,10.36,367.73,Local,False
2023-10-02 20:22:00,Comedy Night,General Admin,4,25,29.29,2355.89,Local,False
2023-10-02 20:23:00,Rock Fest '24,Balcony,6,150,35.7,183.42,Out of State,False
2023-10-02 20:24:00,Tech Expo,General Admin,5,300,40.89,739.65,International,False
2023-10-02 20:25:00,Symphony Orchestra,Early Bird,3,150,40.67,1224.28,Local,False
2023-10-02 20:26:00,Tech Expo,Early Bird,6,150,30.12,843.97,Local,False
2023-10-02 20:27:00,Comedy Night,General Admin,4,50,34.13,1032.31,Local,False
2023-10-02 20:28:00,Symphony Orchestra,VIP,5,300,17.69,2439.98,Out of State,False
2023-10-02 20:29:00,Symphony Orchestra,General Admin,1,150,25.11,2123.33,Local,False
2023-10-02 20:30:00,Symphony Orchestra,Balcony,2,150,15.58,2016.28,Local,False
2023-10-02 20:31:00,Rock Fest '24,Balcony,2,25,13.16,1680.45,Out of State,False
2023-10-02 20:32:00,Rock Fest '24,Balcony,6,50,21.27,1296.57,Local,False
2023-10-02 20:33:00,Rock Fest '24,Early Bird,3,150,44.05,1022.91,Local,False
2023-10-02 20:34:00,Rock Fest '24,Early Bird,7,300,22.0,2476.11,International,False
2023-10-02 20:35:00,Symphony Orchestra,General Admin,4,300,15.38,2187.29,Local,False
2023-10-02 20:36:00,Tech Expo,General Admin,1,300,18.99,995.13,Out of State,False
2023-10-02 20:37:00,Tech Expo,General Admin,6,25,38.84,2160.0,Local,False
2023-10-02 20:38:00,Rock Fest '24,General Admin,5,150,27.53,2114.89,International,False
2023-10-02 20:39:00,Rock Fest '24,General Admin,6,150,21.43,372.23,Local,False
2023-10-02 20:40:00,Symphony Orchestra,VIP,2,150,7.64,360.95,International,False
2023-10-02 20:41:00,Symphony Orchestra,Balcony,7,25,11.73,965.34,Local,False
2023-10-02 20:42:00,Tech Expo,Balcony,4,300,6.12,701.37,Out of State,False
2023-10-02 20:43:00,Rock Fest '24,Balcony,6,25,44.51,1514.23,Out of State,False
2023-10-02 20:44:00,Tech Expo,General Admin,5,150,6.72,1289.9,Local,False
2023-10-02 20:45:00,Comedy Night,General Admin,4,25,38.72,1682.4,International,False
2023-10-02 20:46:00,Tech Expo,Early Bird,7,25,27.33,691.34,Local,False
2023-10-02 20:47:00,Symphony Orchestra,Balcony,5,300,24.24,512.07,International,False
2023-10-02 20:48:00,Rock Fest '24,Balcony,3,25,11.05,2463.36,Out of State,False
2023-10-02 20:49:00,Comedy Night,Early Bird,6,150,33.46,679.44,Local,False
2023-10-02 20:50:00,Rock Fest '24,Balcony,6,25,42.33,953.54,Out of State,False
2023-10-02 20:51:00,Rock Fest '24,General Admin,3,300,23.84,2333.94,Local,False
2023-10-02 20:52:00,Symphony Orchestra,Balcony,4,25,16.73,157.98,Local,False
2023-10-02 20:53:00,Comedy Night,VIP,2,25,9.27,2253.25,International,False
2023-10-02 20:54:00,Tech Expo,Early Bird,1,25,9.03,2103.88,Local,True
2023-10-02 20:55:00,Rock Fest '24,General Admin,6,50,24.98,2041.01,International,False
2023-10-02 20:56:00,Symphony Orchestra,Balcony,1,150,21.38,1593.61,International,False
2023-10-02 20:57:00,Rock Fest '24,Early Bird,7,50,15.48,288.26,International,False
2023-10-02 20:58:00,Rock Fest '24,General Admin,4,25,21.39,133.31,Local,False
2023-10-02 20:59:00,Symphony Orchestra,VIP,1,25,17.13,1167.34,Out of State,False
2023-10-02 21:00:00,Comedy Night,VIP,5,25,27.55,2050.83,International,False
2023-10-02 21:01:00,Symphony Orchestra,VIP,1,300,40.4,2420.0,International,False
2023-10-02 21:02:00,Comedy Night,Balcony,3,25,41.24,679.89,Local,False
2023-10-02 21:03:00,Comedy Night,VIP,7,150,25.83,1563.23,International,False
2023-10-02 21:04:00,Tech Expo,General Admin,3,150,23.99,1655.1,Local,False
2023-10-02 21:05:00,Symphony Orchestra,Balcony,6,25,27.18,1009.51,International,False
2023-10-02 21:06:00,Tech Expo,Balcony,3,25,39.26,803.76,Local,False
2023-10-02 21:07:00,Tech Expo,Early Bird,7,150,18.18,556.49,Out of State,False
2023-10-02 21:08:00,Rock Fest '24,VIP,5,25,11.48,2091.25,International,False
2023-10-02 21:09:00,Tech Expo,VIP,1,25,41.91,646.57,International,False
2023-10-02 21:10:00,Rock Fest '24,General Admin,5,50,10.79,2149.36,International,False
2023-10-02 21:11:00,Symphony Orchestra,Balcony,5,50,32.85,1981.81,Local,False
2023-10-02 21:12:00,Tech Expo,VIP,2,50,15.79,1739.56,Out of State,False
2023-10-02 21:13:00,Rock Fest '24,Balcony,5,150,24.86,1784.08,Out of State,False
2023-10-02 21:14:00,Rock Fest '24,General Admin,5,25,43.67,901.03,Out of State,False
2023-10-02 21:15:00,Comedy Night,VIP,1,150,13.84,667.98,Out of State,False
2023-10-02 21:16:00,Tech Expo,VIP,1,300,27.5,39.31,International,False
2023-10-02 21:17:00,Tech Expo,General Admin,5,150,19.59,2300.35,International,False
2023-10-02 21:18:00,Symphony Orchestra,General Admin,3,25,16.78,1899.28,Out of State,False
2023-10-02 21:19:00,Tech Expo,Early Bird,7,300,21.36,470.06,Out of State,False
2023-10-02 21:20:00,Rock Fest '24,General Admin,1,50,11.58,203.21,Local,False
2023-10-02 21:21:00,Comedy Night,VIP,4,150,13.89,1096.82,Out of State,False
2023-10-02 21:22:00,Tech Expo,Early Bird,3,50,22.15,2402.12,International,False
2023-10-02 21:23:00,Tech Expo,Early Bird,2,25,11.23,968.23,International,False
2023-10-02 21:24:00,Rock Fest '24,VIP,4,150,35.06,2172.28,Local,False
2023-10-02 21:25:00,Symphony Orchestra,Early Bird,1,50,11.05,2152.62,Out of State,False
2023-10-02 21:26:00,Symphony Orchestra,Early Bird,3,50,36.13,319.7,Local,False
2023-10-02 21:27:00,Comedy Night,VIP,6,50,25.32,1459.08,Out of State,False
2023-10-02 21:28:00,Tech Expo,Balcony,4,50,36.59,1136.1,Local,False
2023-10-02 21:29:00,Symphony Orchestra,Early Bird,2,150,6.8,1147.71,International,False
2023-10-02 21:30:00,Tech Expo,VIP,1,300,16.14,1469.7,International,False
2023-10-02 21:31:00,Symphony Orchestra,Balcony,2,50,31.59,1400.66,Out of State,False
2023-10-02 21:32:00,Comedy Night,VIP,4,300,21.34,471.06,International,False
2023-10-02 21:33:00,Symphony Orchestra,Early Bird,2,150,24.32,1366.93,International,False
2023-10-02 21:34:00,Rock Fest '24,VIP,3,50,17.19,1909.98,Out of State,False
2023-10-02 21:35:00,Rock Fest '24,Balcony,7,50,42.35,2179.3,International,False
2023-10-02 21:36:00,Tech Expo,General Admin,5,150,10.13,2466.02,International,False
2023-10-02 21:37:00,Rock Fest '24,Balcony,4,50,17.07,1380.47,International,False
2023-10-02 21:38:00,Symphony Orchestra,VIP,7,150,35.26,860.01,Out of State,False
2023-10-02 21:39:00,Tech Expo,Early Bird,4,300,34.07,677.48,Out of State,False
2023-10-02 21:40:00,Symphony Orchestra,Balcony,7,25,32.96,425.56,Out of State,False
2023-10-02 21:41:00,Tech Expo,Balcony,5,50,26.22,602.97,Out of State,False
2023-10-02 21:42:00,Tech Expo,Balcony,1,25,13.01,1799.74,Local,False
2023-10-02 21:43:00,Comedy Night,Balcony,2,150,44.33,1971.79,International,False
2023-10-02 21:44:00,Comedy Night,Balcony,2,150,8.37,2057.33,Local,False
2023-10-02 21:45:00,Tech Expo,Balcony,4,150,23.34,363.2,Local,False
2023-10-02 21:46:00,Symphony Orchestra,Balcony,3,150,35.69,1999.05,Out of State,False
2023-10-02 21:47:00,Rock Fest '24,VIP,5,50,15.8,241.72,International,False
2023-10-02 21:48:00,Symphony Orchestra,Balcony,2,50,9.92,2375.98,Out of State,False
2023-10-02 21:49:00,Tech Expo,General Admin,1,50,16.62,1631.2,International,False
2023-10-02 21:50:00,Tech Expo,Balcony,3,50,28.15,1244.14,Local,False
2023-10-02 21:51:00,Tech Expo,General Admin,4,50,13.18,575.8,International,False
2023-10-02 21:52:00,Comedy Night,Early Bird,4,150,12.55,1341.59,Out of State,False
2023-10-02 21:53:00,Tech Expo,Balcony,4,300,13.9,2039.22,Out of State,False
2023-10-02 21:54:00,Comedy Night,VIP,3,25,9.41,1090.04,International,False
2023-10-02 21:55:00,Rock Fest '24,General Admin,1,50,6.22,1150.11,International,False
2023-10-02 21:56:00,Symphony Orchestra,General Admin,1,25,18.93,1220.98,Local,False
2023-10-02 21:57:00,Symphony Orchestra,Early Bird,4,25,37.6,857.43,Out of State,False
2023-10-02 21:58:00,Rock Fest '24,Balcony,2,300,22.87,2093.64,Local,False
2023-10-02 21:59:00,Comedy Night,General Admin,1,25,21.87,1512.71,International,False
2023-10-02 22:00:00,Rock Fest '24,Balcony,7,25,20.5,1208.91,Local,False
2023-10-02 22:01:00,Comedy Night,VIP,4,50,23.95,1720.32,Out of State,False
2023-10-02 22:02:00,Symphony Orchestra,VIP,4,25,16.87,1415.93,Local,False
2023-10-02 22:03:00,Tech Expo,VIP,2,50,24.2,1496.73,International,False
2023-10-02 22:04:00,Symphony Orchestra,VIP,5,50,34.34,2072.39,Local,False
2023-10-02 22:05:00,Rock Fest '24,Balcony,6,50,38.98,1218.92,Out of State,False
2023-10-02 22:06:00,Tech Expo,VIP,6,50,16.84,58.65,Local,False
2023-10-02 22:07:00,Tech Expo,Early Bird,3,300,40.71,740.79,International,False
2023-10-02 22:08:00,Tech Expo,Balcony,7,300,30.6,170.53,International,False
2023-10-02 22:09:00,Rock Fest '24,Balcony,7,150,40.06,2162.87,Local,False
2023-10-02 22:10:00,Symphony Orchestra,Early Bird,4,25,6.78,1600.64,Local,False
2023-10-02 22:11:00,Comedy Night,Balcony,7,300,25.69,1317.36,Out of State,False
2023-10-02 22:12:00,Symphony Orchestra,Balcony,2,300,40.1,565.79,International,False
2023-10-02 22:13:00,Rock Fest '24,Balcony,2,150,22.36,1782.01,Local,False
2023-10-02 22:14:00,Rock Fest '24,General Admin,4,150,7.41,1381.88,Out of State,False
2023-10-02 22:15:00,Comedy Night,Early Bird,5,150,15.59,287.0,Out of State,False
2023-10-02 22:16:00,Comedy Night,VIP,7,50,22.37,1527.99,International,False
2023-10-02 22:17:00,Comedy Night,Early Bird,3,150,26.89,469.88,International,False
2023-10-02 22:18:00,Rock Fest '24,Balcony,7,50,16.25,2331.81,International,False
2023-10-02 22:19:00,Comedy Night,Balcony,6,300,35.41,1396.45,Local,False
2023-10-02 22:20:00,Comedy Night,Balcony,5,300,31.64,360.02,Local,False
2023-10-02 22:21:00,Symphony Orchestra,Balcony,5,25,33.24,2203.88,International,False
2023-10-02 22:22:00,Tech Expo,Balcony,1,25,27.7,371.08,Out of State,False
2023-10-02 22:23:00,Rock Fest '24,General Admin,7,50,30.64,273.36,International,False
2023-10-02 22:24:00,Comedy Night,Balcony,6,150,17.83,319.58,Local,True
2023-10-02 22:25:00,Tech Expo,Balcony,6,300,27.63,1132.9,Local,False
2023-10-02 22:26:00,Tech Expo,General Admin,1,300,38.34,36.85,Out of State,False
2023-10-02 22:27:00,Rock Fest '24,General Admin,1,25,35.86,1260.19,Local,False
2023-10-02 22:28:00,Symphony Orchestra,Balcony,1,50,20.73,2248.49,International,False
2023-10-02 22:29:00,Comedy Night,Balcony,5,300,35.32,1152.42,International,False
2023-10-02 22:30:00,Symphony Orchestra,Balcony,2,50,19.07,2302.7,International,False
2023-10-02 22:31:00,Tech Expo,Early Bird,4,300,38.4,1667.33,International,False
2023-10-02 22:32:00,Tech Expo,General Admin,3,50,41.06,1259.48,Local,True
2023-10-02 22:33:00,Rock Fest '24,Early Bird,1,50,7.91,1988.11,International,False
2023-10-02 22:34:00,Comedy Night,Balcony,6,50,6.29,515.14,International,True
2023-10-02 22:35:00,Symphony Orchestra,General Admin,6,25,17.43,314.59,Local,False
2023-10-02 22:36:00,Comedy Night,Early Bird,6,50,44.39,1761.9,International,False
2023-10-02 22:37:00,Symphony Orchestra,VIP,1,300,9.5,844.06,Local,False
2023-10-02 22:38:00,Rock Fest '24,Early Bird,4,25,30.54,1277.14,Out of State,False
2023-10-02 22:39:00,Tech Expo,General Admin,2,300,25.64,412.48,Local,False
2023-10-02 22:40:00,Rock Fest '24,General Admin,3,150,24.69,1287.5,Local,False
2023-10-02 22:41:00,Comedy Night,Balcony,4,300,11.37,2409.81,Local,False
2023-10-02 22:42:00,Rock Fest '24,Balcony,4,300,40.11,1024.84,International,False
2023-10-02 22:43:00,Comedy Night,Early Bird,2,150,11.73,2192.36,Out of State,False
2023-10-02 22:44:00,Rock Fest '24,General Admin,1,300,9.41,1673.93,International,False
2023-10-02 22:45:00,Rock Fest '24,Balcony,6,150,6.95,1992.79,Out of State,False
2023-10-02 22:46:00,Rock Fest '24,VIP,5,300,31.63,1779.12,Local,False
2023-10-02 22:47:00,Comedy Night,General Admin,7,50,39.72,1788.53,Local,False
2023-10-02 22:48:00,Symphony Orchestra,Early Bird,2,150,17.47,2421.11,Out of State,False
2023-10-02 22:49:00,Tech Expo,Early Bird,7,25,22.13,1036.37,Local,False
2023-10-02 22:50:00,Symphony Orchestra,General Admin,4,25,8.44,2139.65,Local,False
2023-10-02 22:51:00,Symphony Orchestra,General Admin,7,150,14.48,2226.71,Out of State,False
2023-10-02 22:52:00,Rock Fest '24,General Admin,3,25,38.94,2499.65,Local,False
2023-10-02 22:53:00,Tech Expo,Early Bird,3,25,30.98,826.02,Out of State,True
2023-10-02 22:54:00,Rock Fest '24,Balcony,3,25,38.97,1327.97,Out of State,False
2023-10-02 22:55:00,Tech Expo,Balcony,7,25,23.78,2288.59,International,False
2023-10-02 22:56:00,Rock Fest '24,Early Bird,3,150,24.9,756.86,Local,False
2023-10-02 22:57:00,Tech Expo,Early Bird,2,300,38.09,972.23,Local,False
2023-10-02 22:58:00,Tech Expo,VIP,4,300,17.87,1460.94,Out of State,False
2023-10-02 22:59:00,Comedy Night,Early Bird,5,25,34.0,2328.53,Local,False
2023-10-02 23:00:00,Rock Fest '24,Early Bird,3,50,10.92,2030.23,Out of State,False
2023-10-02 23:01:00,Symphony Orchestra,General Admin,6,300,37.82,429.69,Local,False
2023-10-02 23:02:00,Tech Expo,Balcony,1,300,31.65,2203.31,International,False
2023-10-02 23:03:00,Symphony Orchestra,VIP,2,50,33.15,81.67,Local,False
2023-10-02 23:04:00,Comedy Night,Balcony,6,300,41.09,1601.42,Out of State,False
2023-10-02 23:05:00,Comedy Night,General Admin,4,150,42.11,870.38,Local,False
2023-10-02 23:06:00,Tech Expo,VIP,2,25,16.32,840.21,Local,False
2023-10-02 23:07:00,Rock Fest '24,General Admin,6,150,23.84,2236.48,Local,False
2023-10-02 23:08:00,Rock Fest '24,Early Bird,5,150,20.42,2333.18,Local,False
2023-10-02 23:09:00,Tech Expo,General Admin,4,150,31.12,1207.39,Out of State,False
2023-10-02 23:10:00,Symphony Orchestra,General Admin,3,25,29.74,1753.94,Out of State,False
2023-10-02 23:11:00,Rock Fest '24,General Admin,3,50,7.41,2212.07,International,False
2023-10-02 23:12:00,Symphony Orchestra,Balcony,1,50,34.78,943.2,Local,False
