timestamp,sku_name,customer_type,qty_sold,unit_price,total_receipt,payment_type
2023-11-09 13:00:00,Binders (10pk),Walk-in,1,11.84,546.16,Card
2023-11-09 14:00:00,Binders (10pk),Office Corp,5,21.88,380.06,Cash
2023-11-09 15:00:00,Geometry Box,Walk-in,50,18.37,1259.52,Card
2023-11-09 16:00:00,Gel Pen (Black),Walk-in,500,13.8,917.22,School PO
2023-11-09 17:00:00,Stapler,School Bulk,1,5.79,1383.8,School PO
2023-11-09 18:00:00,Geometry Box,Walk-in,1,6.0,1095.01,Card
2023-11-09 19:00:00,Eraser,School Bulk,1,3.93,1197.15,Cash
2023-11-09 20:00:00,Gel Pen (Black),School Bulk,1,23.78,870.6,Card
2023-11-09 21:00:00,Stapler,Walk-in,1,4.18,186.88,Card
2023-11-09 22:00:00,Gel Pen (Black),Walk-in,5,7.13,1009.29,School PO
2023-11-09 23:00:00,Geometry Box,Walk-in,1,16.34,274.01,Cash
2023-11-10 00:00:00,Stapler,Walk-in,1,2.62,390.71,School PO
2023-11-10 01:00:00,Stapler,Walk-in,1,7.48,1023.73,Cash
2023-11-10 02:00:00,Gel Pen (Black),Walk-in,50,24.46,301.61,Card
2023-11-10 03:00:00,Binders (10pk),Walk-in,1,8.61,1099.67,Card
2023-11-10 04:00:00,Eraser,Walk-in,1,20.91,597.28,Card
2023-11-10 05:00:00,Eraser,School Bulk,5,13.93,221.55,Card
2023-11-10 06:00:00,Geometry Box,School Bulk,1,2.31,1099.98,Cash
2023-11-10 07:00:00,A4 Paper Ream,Office Corp,50,14.62,861.14,School PO
2023-11-10 08:00:00,Geometry Box,School Bulk,1,3.47,712.46,Cash
2023-11-10 09:00:00,Gel Pen (Black),Walk-in,1,0.34,1173.72,School PO
2023-11-10 10:00:00,Binders (10pk),Office Corp,50,8.49,1173.49,School PO
2023-11-10 11:00:00,Stapler,Walk-in,5,22.75,1117.25,School PO
2023-11-10 12:00:00,Eraser,Walk-in,5,6.41,663.11,Cash
2023-11-10 13:00:00,Stapler,Office Corp,1,18.68,446.91,Cash
2023-11-10 14:00:00,Stapler,School Bulk,2,4.15,472.67,Card
2023-11-10 15:00:00,Stapler,Walk-in,1,18.62,710.26,Card
2023-11-10 16:00:00,Stapler,Walk-in,1,7.85,1479.17,School PO
2023-11-10 17:00:00,Eraser,Office Corp,2,11.48,1272.1,School PO
2023-11-10 18:00:00,Binders (10pk),Walk-in,1,2.69,1332.14,Card
2023-11-10 19:00:00,Gel Pen (Black),Walk-in,1,10.17,1096.12,School PO
2023-11-10 20:00:00,A4 Paper Ream,Office Corp,100,10.68,1181.42,School PO
2023-11-10 21:00:00,Geometry Box,Walk-in,500,6.4,1197.63,Card
2023-11-10 22:00:00,Geometry Box,Walk-in,1,18.67,418.87,School PO
2023-11-10 23:00:00,Geometry Box,Walk-in,1,23.01,897.0,Card
2023-11-11 00:00:00,Gel Pen (Black),Office Corp,1,18.17,791.03,School PO
2023-11-11 01:00:00,Eraser,Walk-in,1,12.99,1277.53,School PO
2023-11-11 02:00:00,Stapler,Walk-in,1,1.84,1133.41,Card
2023-11-11 03:00:00,A4 Paper Ream,School Bulk,50,23.52,1240.88,Card
2023-11-11 04:00:00,Geometry Box,Walk-in,100,23.85,1241.52,Cash
2023-11-11 05:00:00,Stapler,Walk-in,5,17.9,23.62,Card
2023-11-11 06:00:00,Geometry Box,Office Corp,1,9.75,1045.89,Cash
2023-11-11 07:00:00,Binders (10pk),Walk-in,1,12.48,619.74,Cash
2023-11-11 08:00:00,Geometry Box,Walk-in,1,16.98,857.92,School PO
2023-11-11 09:00:00,Binders (10pk),Walk-in,1,23.35,415.39,School PO
2023-11-11 10:00:00,Stapler,School Bulk,1,4.06,489.43,Card
2023-11-11 11:00:00,Binders (10pk),Teacher,1,14.45,308.33,Card
2023-11-11 12:00:00,Eraser,Office Corp,50,20.19,268.77,Cash
2023-11-11 13:00:00,Stapler,Walk-in,2,3.72,538.42,School PO
2023-11-11 14:00:00,Geometry Box,Walk-in,1,4.59,1077.84,School PO
2023-11-11 15:00:00,Binders (10pk),Walk-in,1,13.77,252.5,School PO
2023-11-11 16:00:00,Geometry Box,School Bulk,50,17.74,792.39,Card
2023-11-11 17:00:00,Geometry Box,School Bulk,1,12.8,1325.37,Cash
2023-11-11 18:00:00,Binders (10pk),Walk-in,1,14.45,357.72,School PO
2023-11-11 19:00:00,Geometry Box,Walk-in,50,15.55,310.31,Card
2023-11-11 20:00:00,Eraser,Teacher,2,12.02,298.15,School PO
2023-11-11 21:00:00,Binders (10pk),Teacher,50,1.6,1132.03,Cash
2023-11-11 22:00:00,Gel Pen (Black),School Bulk,1,5.79,1091.86,School PO
2023-11-11 23:00:00,A4 Paper Ream,Walk-in,2,12.96,334.0,School PO
2023-11-12 00:00:00,A4 Paper Ream,Walk-in,1,13.04,1028.92,Card
2023-11-12 01:00:00,Binders (10pk),Walk-in,1,21.59,479.59,School PO
2023-11-12 02:00:00,Stapler,Office Corp,1,17.64,954.46,Cash
2023-11-12 03:00:00,Stapler,Office Corp,50,3.85,241.94,Card
2023-11-12 04:00:00,Gel Pen (Black),Office Corp,1,10.69,982.17,Cash
2023-11-12 05:00:00,Binders (10pk),Office Corp,5,16.11,863.83,Cash
2023-11-12 06:00:00,Stapler,Walk-in,5,11.32,248.11,Card
2023-11-12 07:00:00,Geometry Box,Walk-in,500,24.35,1496.86,Cash
2023-11-12 08:00:00,A4 Paper Ream,School Bulk,5,12.44,582.79,Cash
2023-11-12 09:00:00,Gel Pen (Black),Walk-in,50,19.45,930.35,Card
2023-11-12 10:00:00,Eraser,Walk-in,50,9.06,27.85,School PO
2023-11-12 11:00:00,Stapler,Walk-in,500,24.04,1329.45,Cash
2023-11-12 12:00:00,A4 Paper Ream,Walk-in,1,16.27,845.65,School PO
2023-11-12 13:00:00,A4 Paper Ream,School Bulk,1,0.95,1434.08,Cash
2023-11-12 14:00:00,Stapler,Walk-in,2,23.55,163.08,School PO
2023-11-12 15:00:00,Binders (10pk),Office Corp,1,8.68,691.28,Card
2023-11-12 16:00:00,Stapler,School Bulk,1,21.54,907.67,School PO
2023-11-12 17:00:00,A4 Paper Ream,Walk-in,2,1.11,858.8,School PO
2023-11-12 18:00:00,Eraser,Walk-in,1,14.18,1495.51,School PO
2023-11-12 19:00:00,Eraser,Walk-in,1,17.54,778.31,Card
2023-11-12 20:00:00,Geometry Box,Walk-in,2,17.63,758.99,Card
2023-11-12 21:00:00,Binders (10pk),Walk-in,1,9.84,437.89,Cash
2023-11-12 22:00:00,Binders (10pk),Walk-in,100,7.45,692.69,School PO
2023-11-12 23:00:00,Gel Pen (Black),Office Corp,500,10.33,24.11,Card
2023-11-13 00:00:00,Binders (10pk),School Bulk,50,15.43,115.68,Cash
2023-11-13 01:00:00,Stapler,Walk-in,50,5.71,1456.57,Card
2023-11-13 02:00:00,A4 Paper Ream,Walk-in,1,13.53,921.02,School PO
2023-11-13 03:00:00,Stapler,Walk-in,2,23.27,1232.32,Card
